month,affiliate,country,impressions,unique_impressions,ctr,unique_visitors,visitors,leads,registrations,conversion_rate,ftd,qftd,deposits,withdrawals,net_deposits,first_deposits,spread,lot,volume,pl,roi,commission,cpa_commission,cpl_commission,revshare_commission,sub_commission,other_commission,ecpa,ecpl,chargeback_count,chargeback_amount,uid
1/2026,Fredtrading,Canada,0,0,0.00%,58,92,14,14,57.14%,8,7,"12,827.00","-2,341","10,486.00","3,501.28","235,861.5098",185.7300,"1,857,300.0000","14,383.0075",2.12,"4,938.98","4,601.00",0.00,337.98,0.00,0.00,617.37,352.78,0,0.00,120
1/2026,Mertyoz,Qatar,0,0,0.00%,4,8,1,1,0.00%,0,0,"3,280.00","-4,335","-1,055",0.00,"36,236.8978",21135.7000,"211,357,000.0000","7,659.0000",-1.17,900.00,900.00,0.00,0.00,0.00,0.00,0.00,900.00,0,0.00,898
1/2026,junjix,United Kingdom,0,0,0.00%,10,20,4,4,100.00%,4,3,"4,828.00","-1,441","3,387.00","1,456.37","21,935.9427",22.2500,"222,500.0000","2,826.3929",1.00,"3,400.00","3,400.00",0.00,0.00,0.00,0.00,850.00,850.00,0,0.00,312
1/2026,masternl,Italy,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"1,447.2646",4.9900,"49,900.0000","-1,334.2568",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,647
1/2026,ElevatingForex,Netherlands,0,0,0.00%,0,6,1,1,0.00%,0,0,957.00,"-2,700","-1,743",0.00,"2,710.4596",29.5900,"295,900.0000","1,589.0816",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,648
1/2026,junjix,Philippines,0,0,0.00%,2,3,1,1,0.00%,0,0,"1,400.00",-354,"1,046.00",0.00,"3,310.5600",13.6300,"136,300.0000",550.7900,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,649
1/2026,Mertyoz,United Kingdom,0,0,0.00%,"2,282","5,167","1,115","1,115",50.76%,566,476,"1,251,344.00","-516,696","734,648.00","375,928.84","3,484,722.4072",1651574.9200,"26,815,749,200.0000","825,573.3530",1.70,"430,968.80","419,850.00",0.00,"11,718.80",0.00,-600,761.43,386.52,1,-600,652
1/2026,Fredtrading,India,0,0,0.00%,12,15,3,3,0.00%,0,0,100.00,0.00,100.00,0.00,"2,967.6786",6.9100,"69,100.0000",-183.5000,7.24,13.82,0.00,0.00,13.82,0.00,0.00,0.00,4.61,0,0.00,485
1/2026,SanderOever,Netherlands,0,0,0.00%,2,2,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,177.5871,13.6100,"136,100.0000","1,824.0329",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,473
1/2026,aff.bullwaves,Australia,0,0,0.00%,5,7,2,2,50.00%,1,2,898.00,-166,732.00,198.40,"2,757.5907",15.3500,"153,500.0000","1,383.6200",0.77,950.00,950.00,0.00,0.00,0.00,0.00,950.00,475.00,0,0.00,475
1/2026,Fredtrading,Nigeria,0,0,0.00%,7,7,1,1,0.00%,0,0,0.00,-846,-846,0.00,"16,453.7464",3.7700,"37,700.0000",676.9100,-118.82,7.12,0.00,0.00,7.12,0.00,0.00,0.00,7.12,0,0.00,478
1/2026,Default Affiliate,Turkey,0,0,0.00%,0,0,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0120,0.1100,"1,100.0000",9.3200,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,479
1/2026,fxtradinggroup,Netherlands,0,0,0.00%,7,12,1,1,0.00%,0,0,"2,376.00",-468,"1,908.00",0.00,"9,880.9890",1009.9800,"10,099,800.0000","1,873.3255",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,482
1/2026,fxgodfather,Netherlands,0,0,0.00%,16,35,4,4,100.00%,4,2,"3,101.00",-594,"2,507.00","2,687.65","17,867.6071",117.9100,"1,179,100.0000",-197.2459,2.79,900.00,900.00,0.00,0.00,0.00,0.00,225.00,225.00,0,0.00,545
1/2026,LucaLaurienzo,Netherlands,0,0,0.00%,5,6,4,4,100.00%,4,4,"5,304.00",0.00,"5,304.00","4,077.09",534.1735,11.5300,"115,300.0000",252.2600,2.00,"2,650.00","2,650.00",0.00,0.00,0.00,0.00,662.50,662.50,0,0.00,546
1/2026,legend_circle,Italy,0,0,0.00%,3,3,1,1,100.00%,1,1,"4,073.00",0.00,"4,073.00","2,326.92","2,178.3156",10.4400,"104,400.0000","2,167.4691",4.07,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00","1,000.00",0,0.00,547
1/2026,Default Affiliate,Nigeria,0,0,0.00%,3,3,7,7,0.00%,0,0,0.00,0.00,0.00,0.00,1.3628,5.5200,"55,200.0000",270.5400,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1296
1/2026,Loconsole,Germany,0,0,0.00%,10,10,2,2,200.00%,4,5,"161,505.00","-31,031","130,474.00","2,331.28","126,944.0498",2425.5400,"24,255,400.0000","137,652.9167",40.04,"3,258.62","3,250.00",0.00,8.62,0.00,0.00,814.66,"1,629.31",0,0.00,914
1/2026,ajmudronja,Ireland,0,0,0.00%,8,8,0,0,0.00%,0,0,"6,496.00","-3,818","2,678.00",0.00,"8,545.6256",259.9800,"2,599,800.0000","3,545.1395",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,916
1/2026,Default Affiliate,Spain,0,0,0.00%,0,0,11,11,0.00%,0,0,"7,659.00","-5,335","2,324.00",0.00,"4,357.5491",18.7000,"187,000.0000","9,539.8931",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2042
1/2026,aff.bullwaves,Malaysia,0,0,0.00%,6,11,4,4,50.00%,2,1,500.00,0.00,500.00,500.00,"1,003.5425",3.0000,"30,000.0000",-393.7300,1.43,350.00,350.00,0.00,0.00,0.00,0.00,175.00,87.50,0,0.00,1560
1/2026,WealthWave,United States,0,0,0.00%,97,108,5,5,80.00%,4,5,"5,747.00",0.00,"5,747.00","5,176.79","4,256.1419",57.8300,"578,300.0000","2,053.5807",1.15,"5,000.00","5,000.00",0.00,0.00,0.00,0.00,"1,250.00","1,000.00",0,0.00,1340
1/2026,Fredtrading,Netherlands,0,0,0.00%,34,48,10,10,30.00%,3,2,"7,888.00","-4,052","3,836.00","1,741.46","317,069.2643",40.3500,"403,500.0000","10,752.0976",2.62,"1,463.10","1,400.00",0.00,63.10,0.00,0.00,487.70,146.31,0,0.00,1342
1/2026,fintechmediaadv,Germany,0,0,0.00%,0,0,0,0,0.00%,0,0,"3,498.00","-2,035","1,463.00",0.00,"377,984.7496",91.8200,"918,200.0000","3,406.9023",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1463
1/2026,junjix,Malaysia,0,0,0.00%,22,32,4,4,25.00%,1,1,500.00,-250,250.00,500.00,"25,215.8720",2.9500,"29,500.0000",-467.4600,0.25,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00",250.00,0,0.00,938
1/2026,ajmudronja,Finland,0,0,0.00%,0,0,0,0,0.00%,0,0,"8,765.00",-215,"8,550.00",0.00,"2,824.2279",96.8700,"968,700.0000",141.8688,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,940
1/2026,aff.bullwaves,Saudi Arabia,0,0,0.00%,2,6,2,2,0.00%,0,0,0.00,0.00,0.00,0.00,"1,092.9090",1.2400,"12,400.0000",115.4700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,943
1/2026,Mertyoz,Canada,0,0,0.00%,80,148,31,31,29.03%,9,8,"6,448.00","-2,983","3,465.00","4,301.87","40,247.3342",248.4700,"2,484,700.0000","-2,296.5681",0.56,"6,142.05","6,000.00",0.00,142.05,0.00,0.00,682.45,198.13,0,0.00,1356
1/2026,Saix004,Italy,0,0,0.00%,4,4,0,0,0.00%,0,1,"14,891.00","-9,301","5,590.00",0.00,"41,403.4052",36.9200,"369,200.0000","8,733.8508",18.63,300.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1357
1/2026,WealthWave,Australia,0,0,0.00%,38,107,18,18,77.78%,14,11,"37,181.00","-7,422","29,759.00","20,889.41","104,637.8649",2666.3900,"26,663,900.0000","27,654.5491",3.22,"9,250.00","9,250.00",0.00,0.00,0.00,0.00,660.71,513.89,0,0.00,127
1/2026,dutrades,United Arab Emirates,0,0,0.00%,1,1,3,3,66.67%,2,2,"2,977.00",0.00,"2,977.00","1,106.11","3,360.1071",170.7700,"1,707,700.0000","3,131.4851",1.53,"1,950.00","1,950.00",0.00,0.00,0.00,0.00,975.00,650.00,0,0.00,1361
1/2026,mvmarketing,Nigeria,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,-54,-54,0.00,"32,372.5799",35319.7500,"353,197,500.0000",39.3300,-2.29,23.60,0.00,0.00,23.60,0.00,0.00,0.00,0.00,0,0.00,279
1/2026,aff.bullwaves,United Kingdom,0,0,0.00%,6,11,1,1,0.00%,0,0,236.00,-137,99.00,0.00,"2,481.8213",2.9200,"29,200.0000",101.4565,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,947
1/2026,MoonAff,Romania,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,"-5,277","-5,277",0.00,"2,509.5483",2.7300,"27,300.0000","1,684.0928",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1629
1/2026,Fredtrading,Cyprus,0,0,0.00%,6,11,1,1,0.00%,0,0,0.00,-680,-680,0.00,"931,793.0924",15.5400,"155,400.0000",640.1070,-24.57,27.68,0.00,0.00,27.68,0.00,0.00,0.00,27.68,0,0.00,1631
1/2026,mvmarketing,Singapore,0,0,0.00%,1,1,1,1,100.00%,1,0,"1,499.00","-7,587","-6,088",499.00,"8,158.0489",71.0900,"710,900.0000","-4,885.2500",2.08,"-2,931.15",0.00,0.00,"-2,931.15",0.00,0.00,0.00,0.00,0,0.00,94
1/2026,salesmarkelitics,Germany,0,0,0.00%,0,0,0,0,0.00%,2,1,682.00,-82,600.00,681.88,"13,358.1577",9.6700,"96,700.0000",671.6045,1.20,500.00,500.00,0.00,0.00,0.00,0.00,250.00,0.00,0,0.00,1674
1/2026,mvmarketing,Poland,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,378.3500,2.6700,"26,700.0000",-493.4900,0.00,-296.09,0.00,0.00,-296.09,0.00,0.00,0.00,0.00,0,0.00,1874
1/2026,ajmudronja,Canada,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.7770,0.3500,"3,500.0000",-22.6800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1876
1/2026,junji2,Sweden,0,0,0.00%,8,8,0,0,0.00%,0,1,"1,150.00",-200,950.00,0.00,"10,011.9831",23.4800,"234,800.0000","2,448.6000",0.79,"1,200.00","1,200.00",0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,921
1/2026,mvmarketing,Bahrain,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"8,117.9247",1.2200,"12,200.0000",-609.3300,0.00,-365.6,0.00,0.00,-365.6,0.00,0.00,0.00,0.00,0,0.00,1467
1/2026,aff.bullwaves,Italy,0,0,0.00%,9,19,5,5,60.00%,3,3,"1,713.00","-1,000",713.00,"1,713.83","29,189.7606",10132.9500,"101,329,500.0000","1,545.5775",0.49,"1,450.00","1,450.00",0.00,0.00,0.00,0.00,483.33,290.00,0,0.00,1470
1/2026,junjix,Portugal,0,0,0.00%,4,12,1,1,0.00%,0,0,464.00,-866,-402,0.00,"4,271.3566",7.9100,"79,100.0000",8.2171,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1678
1/2026,masternl,Malaysia,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,"5,724.3940",6.0800,"60,800.0000",966.7700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1680
1/2026,Default Affiliate,Greece,0,0,0.00%,0,0,12,12,0.00%,0,0,232.00,0.00,232.00,757.75,170.0701,2.1500,"21,500.0000",228.9461,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1434
1/2026,basil-hannah,United Kingdom,0,0,0.00%,3,9,1,1,100.00%,1,1,"7,454.00","-2,181","5,273.00",402.29,"5,141.4108",41.7500,"417,500.0000","7,497.4714",3.77,"1,400.00","1,400.00",0.00,0.00,0.00,0.00,"1,400.00","1,400.00",0,0.00,1634
1/2026,ajmudronja,Spain,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,74.1716,9.9100,"99,100.0000","-1,684.0400",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2012
1/2026,Default Affiliate,Netherlands,0,0,0.00%,19,19,12,12,16.67%,2,0,"8,893.00","-23,232","-14,339","1,454.38","25,555.6596",61.6000,"616,000.0000","-16,938.6960",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,589
1/2026,AlbertoMa,Israel,0,0,0.00%,0,0,6,6,66.67%,4,0,"9,966.00","-4,040","5,926.00","1,485.40","49,378.0809",87.3400,"873,400.0000","5,487.7965",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1404
1/2026,theforexcomplex,Japan,0,0,0.00%,2,6,3,3,100.00%,3,2,"1,600.00",0.00,"1,600.00","1,100.00","37,758.5054",116.3300,"1,163,300.0000","1,147.6800",1.78,900.00,900.00,0.00,0.00,0.00,0.00,300.00,300.00,0,0.00,616
1/2026,jonathanvareymitchell,United Kingdom,0,0,0.00%,284,546,153,153,59.48%,91,86,"250,972.00","-50,007","200,965.00","57,431.77","950,658.5785",25984.8600,"259,848,600.0000","237,080.4165",2.15,"93,400.00","93,400.00",0.00,0.00,0.00,0.00,"1,026.37",610.46,0,0.00,1435
1/2026,junji2,Nigeria,0,0,0.00%,2,5,1,1,0.00%,0,0,800.00,-621,179.00,0.00,621.4690,3.6600,"36,600.0000",404.8200,0.90,200.00,200.00,0.00,0.00,0.00,0.00,0.00,200.00,0,0.00,1437
1/2026,jonathanvareymitchell,Germany,0,0,0.00%,9,9,4,4,100.00%,4,7,"30,058.00","-26,012","4,046.00","2,018.46","294,806.6934",599359.0800,"5,993,590,800.0000","30,019.8822",0.47,"8,600.00","8,600.00",0.00,0.00,0.00,0.00,"2,150.00","2,150.00",0,0.00,2115
1/2026,theforexcomplex,Austria,0,0,0.00%,1,1,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,353.5632,1.1700,"11,700.0000",-345.6293,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1472
1/2026,legend_circle,United Arab Emirates,0,0,0.00%,4,5,1,1,200.00%,2,2,"1,060.00",-311,749.00,810.00,"7,337.9401",8.4200,"84,200.0000","1,006.4068",1.25,600.00,600.00,0.00,0.00,0.00,0.00,300.00,600.00,0,0.00,1473
1/2026,masternev,Unknown Country,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,-0.75,0.00,0.00,0.00,"7,837.25","-7,838",0.00,0.00,0,0.00,597
1/2026,Basilatwani,United States,0,0,0.00%,0,0,0,0,0.00%,0,0,"1,820.00",-620,"1,200.00",0.00,"6,262.9400",18.6100,"186,100.0000","1,418.5700",4.00,300.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2046
1/2026,Billionairetrading,United Arab Emirates,0,0,0.00%,2,3,1,1,100.00%,1,1,500.00,0.00,500.00,250.00,"1,884.5293",6.4700,"64,700.0000",766.2100,1.11,450.00,450.00,0.00,0.00,0.00,0.00,450.00,450.00,0,0.00,2048
1/2026,Fredtrading,Norway,0,0,0.00%,36,62,13,13,53.85%,7,6,"25,528.00","-28,105","-2,577","4,593.70","491,199.4456",4245.2900,"42,452,900.0000","-25,378.3807",-0.50,"5,144.18","4,401.00",0.00,743.18,0.00,0.00,734.88,395.71,0,0.00,57
1/2026,Default Affiliate,New Zealand,0,0,0.00%,0,0,17,17,11.76%,2,0,"1,083.00",-443,640.00,313.07,680.3291,24.5200,"245,200.0000","1,102.6100",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,59
1/2026,Mertyoz,Bulgaria,0,0,0.00%,8,10,3,3,33.33%,1,1,"12,211.00",-585,"11,626.00",550.49,"21,050.8961",4.3100,"43,100.0000","17,516.1263",15.49,750.70,750.00,0.00,0.70,0.00,0.00,750.70,250.23,0,0.00,2122
1/2026,junji2,Czech Republic,0,0,0.00%,1,2,0,0,0.00%,0,0,250.00,0.00,250.00,0.00,294.6500,0.5500,"5,500.0000",-20.3700,1.25,200.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2016
1/2026,Mertyoz,Germany,0,0,0.00%,35,115,16,16,68.75%,11,8,"21,501.00","-2,097","19,404.00","5,061.77","63,747.0216",109.3700,"1,093,700.0000","11,372.6997",2.47,"7,856.25","7,800.00",0.00,56.25,0.00,0.00,714.20,491.02,0,0.00,552
1/2026,Dunnyfxt,Netherlands,0,0,0.00%,1,1,1,1,100.00%,1,2,941.00,-881,60.00,671.65,"1,336.1603",17.2800,"172,800.0000",81.6502,0.06,"1,000.00","1,000.00",0.00,0.00,0.00,0.00,"1,000.00","1,000.00",0,0.00,1441
1/2026,NextStar,Switzerland,0,0,0.00%,4,4,1,1,0.00%,0,3,850.00,-50,800.00,0.00,"95,359.5005",66.6700,"666,700.0000","4,220.5478",0.25,"3,200.00","3,200.00",0.00,0.00,0.00,0.00,0.00,"3,200.00",0,0.00,1411
1/2026,junjix,Singapore,0,0,0.00%,38,53,12,12,33.33%,4,3,"19,695.00",-850,"18,845.00","3,150.00","8,818.6779",83.8000,"838,000.0000","3,884.1800",6.73,"2,800.00","2,800.00",0.00,0.00,0.00,0.00,700.00,233.33,0,0.00,1413
1/2026,DayTrading,Trinidad and Tobago,0,0,0.00%,4,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1015
1/2026,DayTrading,Hong Kong,0,0,0.00%,6,6,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1016
1/2026,signalstrading,United States,0,0,0.00%,350,350,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1019
1/2026,Alanschett0,Italy,0,0,0.00%,0,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1023
1/2026,junjix,Japan,0,0,0.00%,3,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1026
1/2026,LucaLaurienzo,United States,0,0,0.00%,2,2,2,2,100.00%,2,4,"1,956.00",0.00,"1,956.00","1,955.74",418.9984,11.5900,"115,900.0000",719.3400,0.67,"2,900.00","2,900.00",0.00,0.00,0.00,0.00,"1,450.00","1,450.00",0,0.00,1682
1/2026,aff.bullwaves,Indonesia,0,0,0.00%,150,296,28,28,25.00%,7,6,"1,701.00",-750,951.00,"1,200.71","32,905.9472",33.4900,"334,900.0000",487.3500,0.83,"1,150.00","1,150.00",0.00,0.00,0.00,0.00,164.29,41.07,0,0.00,1132
1/2026,junji2,Canada,0,0,0.00%,12,15,1,1,200.00%,2,2,"6,663.00",-425,"6,238.00",925.76,"1,532.6552",41.5000,"415,000.0000","1,299.5620",3.12,"2,000.00","2,000.00",0.00,0.00,0.00,0.00,"1,000.00","2,000.00",0,0.00,1134
1/2026,denbull,Spain,0,0,0.00%,23,49,15,15,100.00%,15,14,"16,688.00","-2,391","14,297.00","14,730.11","25,392.5760",167.5400,"1,675,400.0000","8,437.5586",1.27,"11,300.00","11,300.00",0.00,0.00,0.00,0.00,753.33,753.33,0,0.00,576
1/2026,Basilatwani,United Kingdom,0,0,0.00%,1,1,0,0,0.00%,1,1,"5,175.00","-5,833",-658,500.00,"12,985.8117",113.2400,"1,132,400.0000","10,729.4923",-0.60,"1,100.00","1,100.00",0.00,0.00,0.00,0.00,"1,100.00",0.00,0,0.00,1068
1/2026,aff.bullwaves,United Arab Emirates,0,0,0.00%,18,35,7,7,57.14%,4,1,600.00,"-1,384",-784,599.88,"51,713.8595",622.4300,"6,224,300.0000",898.8300,-7.84,100.00,100.00,0.00,0.00,0.00,0.00,25.00,14.29,0,0.00,2051
1/2026,junjix,Germany,0,0,0.00%,11,13,6,6,33.33%,2,3,"10,992.00","-2,387","8,605.00",959.99,"60,180.5354",31816.8300,"318,168,300.0000","10,229.1390",4.30,"2,000.00","2,000.00",0.00,0.00,0.00,0.00,"1,000.00",333.33,0,0.00,579
1/2026,Robert,Israel,0,0,0.00%,0,0,0,0,0.00%,0,0,"3,582.00",0.00,"3,582.00",0.00,"2,253.5061",20.2200,"202,200.0000","6,539.4214",1.00,"3,590.52",0.00,0.00,"3,590.52",0.00,0.00,0.00,0.00,0,0.00,582
1/2026,WealthWave,United Arab Emirates,0,0,0.00%,11,25,5,5,80.00%,4,4,"22,241.00","-11,475","10,766.00","4,199.77","149,781.2960",343.6200,"3,436,200.0000","8,560.6500",2.95,"3,650.00","3,650.00",0.00,0.00,0.00,0.00,912.50,730.00,0,0.00,2303
1/2026,bullwavespartner,Singapore,0,0,0.00%,22,22,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1028
1/2026,theforexcomplex,Australia,0,0,0.00%,5,13,3,3,66.67%,2,2,"3,775.00",0.00,"3,775.00","1,174.81","11,480.4622",23.0000,"230,000.0000","2,451.0019",3.60,"1,050.00","1,050.00",0.00,0.00,0.00,0.00,525.00,350.00,0,0.00,1686
1/2026,Billionairetrading,Australia,0,0,0.00%,1,1,0,0,0.00%,0,0,"9,000.00","-2,500","6,500.00",0.00,"6,420.8231",113.0400,"1,130,400.0000","6,695.2500",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1687
1/2026,NextStar,France,0,0,0.00%,38,44,11,11,54.55%,6,4,"5,555.00","-2,899","2,656.00","5,032.76","92,074.5179",89.0100,"890,100.0000","3,493.7338",0.80,"3,300.00","3,300.00",0.00,0.00,0.00,0.00,550.00,300.00,0,0.00,1764
1/2026,junji2,Brunei Darussalam,0,0,0.00%,0,0,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,399.4600,1.5400,"15,400.0000",220.6100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1387
1/2026,JamieLeon,United Kingdom,0,0,0.00%,142,215,52,52,51.92%,27,20,"22,976.00","-5,525","17,451.00","12,547.00","75,498.4056",221.7100,"2,217,100.0000","12,986.5846",1.37,"12,764.45","11,800.00",0.00,964.45,0.00,0.00,472.76,245.47,0,0.00,1388
1/2026,masternl,Belgium,0,0,0.00%,2,4,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,103.7645,0.3300,"3,300.0000",78.3649,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1621
1/2026,Mertyoz,Spain,0,0,0.00%,21,33,6,6,66.67%,4,3,"29,233.00",-389,"28,844.00","1,887.22","43,167.3205",38.8700,"388,700.0000","28,020.3490",12.72,"2,268.35","2,250.00",0.00,18.35,0.00,0.00,567.09,378.06,0,0.00,1620
1/2026,junjix,Jamaica,0,0,0.00%,0,0,0,0,0.00%,0,0,108.00,0.00,108.00,0.00,426.9615,2.2400,"22,400.0000",289.0700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,555
1/2026,Basilatwani,Australia,0,0,0.00%,19,190,3,3,66.67%,2,2,"41,885.00","-10,189","31,696.00",998.02,"66,732.6431",53386.2500,"533,862,500.0000","-40,362.3064",12.68,"2,500.00","2,500.00",0.00,0.00,0.00,0.00,"1,250.00",833.33,0,0.00,558
1/2026,WealthWave,Hong Kong,0,0,0.00%,1,1,0,0,0.00%,0,0,"6,369.00","-6,753",-384,0.00,"96,910.6370",69.7200,"697,200.0000","3,563.5176",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1730
1/2026,junjix,Poland,0,0,0.00%,1,1,0,0,0.00%,0,0,702.00,-411,291.00,0.00,"2,413.5394",5.0600,"50,600.0000",336.1912,0.53,550.00,550.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1731
1/2026,DayTrading,Uzbekistan,0,0,0.00%,3,3,0,0,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2133
1/2026,Fredtrading,Lithuania,0,0,0.00%,12,27,4,4,50.00%,2,3,"1,808.00","-3,042","-1,234","1,570.88","312,307.6959",1267.9200,"12,679,200.0000","10,853.7388",-0.48,"2,553.66","2,400.00",0.00,153.66,0.00,0.00,"1,276.83",638.42,0,0.00,226
1/2026,basil-hannah,Austria,0,0,0.00%,0,0,0,0,0.00%,0,0,"1,550.00","-9,000","-7,450",0.00,"6,634.2946",79.7800,"797,800.0000","-7,108.9400",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2020
1/2026,Billionairetrading,Germany,0,0,0.00%,3,4,1,1,100.00%,1,1,"4,312.00",-576,"3,736.00","2,392.77","70,893.1510",26.5100,"265,100.0000","1,825.8828",4.40,850.00,850.00,0.00,0.00,0.00,0.00,850.00,850.00,0,0.00,2024
1/2026,WealthWave,Cyprus,0,0,0.00%,6,9,2,2,100.00%,2,2,"4,500.00",0.00,"4,500.00","4,500.00","6,531.8047",17.6400,"176,400.0000",764.4900,2.25,"2,000.00","2,000.00",0.00,0.00,0.00,0.00,"1,000.00","1,000.00",0,0.00,1861
1/2026,junji2,New Zealand,0,0,0.00%,1,3,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2138
1/2026,aff.bullwaves,France,0,0,0.00%,4,4,3,3,0.00%,0,0,0.00,0.00,0.00,0.00,0.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,2143
1/2026,Andrewcga,Italy,0,0,0.00%,14,20,3,3,33.33%,1,1,"13,537.00","-2,699","10,838.00","1,161.00","69,409.9331",305.9200,"3,059,200.0000","22,990.6860",15.48,700.00,700.00,0.00,0.00,0.00,0.00,700.00,233.33,0,0.00,984
1/2026,junji2,Poland,0,0,0.00%,2,3,1,1,0.00%,0,0,0.00,0.00,0.00,0.00,"3,278.1565",6.3200,"63,200.0000",353.2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,1571
